,nid,jid,FullName,Last Name,First Name,Middle Name,Suffix,Birth Month,Birth Day,Birth Year,Birth City,Birth State,Death Month,Death Day,Death Year,Death City,Death State,Gender,Race or Ethnicity,Court Type (1),Court Name (1),Appointment Title (1),Appointing President (1),Party of Appointing President (1),Reappointing President (1),Party of Reappointing President (1),ABA Rating (1),Seat ID (1),Statute Authorizing New Seat (1),Recess Appointment Date (1),Nomination Date (1),Committee Referral Date (1),Hearing Date (1),Judiciary Committee Action (1),Committee Action Date (1),Senate Vote Type (1),Ayes/Nays (1),Confirmation Date (1),Commission Date (1),"Service as Chief Judge, Begin (1)","Service as Chief Judge, End (1)","2nd Service as Chief Judge, Begin (1)","2nd Service as Chief Judge, End (1)",Senior Status Date (1),Termination (1),Termination Date (1),Court Type (2),Court Name (2),Appointment Title (2),Appointing President (2),Party of Appointing President (2),Reappointing President (2),Party of Reappointing President (2),ABA Rating (2),Seat ID (2),Statute Authorizing New Seat (2),Recess Appointment Date (2),Nomination Date (2),Committee Referral Date (2),Hearing Date (2),Judiciary Committee Action (2),Committee Action Date (2),Senate Vote Type (2),Ayes/Nays (2),Confirmation Date (2),Commission Date (2),"Service as Chief Judge, Begin (2)","Service as Chief Judge, End (2)","2nd Service as Chief Judge, Begin (2)","2nd Service as Chief Judge, End (2)",Senior Status Date (2),Termination (2),Termination Date (2),Court Type (3),Court Name (3),Appointment Title (3),Appointing President (3),Party of Appointing President (3),Reappointing President (3),Party of Reappointing President (3),ABA Rating (3),Seat ID (3),Statute Authorizing New Seat (3),Recess Appointment Date (3),Nomination Date (3),Committee Referral Date (3),Hearing Date (3),Judiciary Committee Action (3),Committee Action Date (3),Senate Vote Type (3),Ayes/Nays (3),Confirmation Date (3),Commission Date (3),"Service as Chief Judge, Begin (3)","Service as Chief Judge, End (3)","2nd Service as Chief Judge, Begin (3)","2nd Service as Chief Judge, End (3)",Senior Status Date (3),Termination (3),Termination Date (3),Court Type (4),Court Name (4),Appointment Title (4),Appointing President (4),Party of Appointing President (4),Reappointing President (4),Party of Reappointing President (4),ABA Rating (4),Seat ID (4),Statute Authorizing New Seat (4),Recess Appointment Date (4),Nomination Date (4),Committee Referral Date (4),Hearing Date (4),Judiciary Committee Action (4),Committee Action Date (4),Senate Vote Type (4),Ayes/Nays (4),Confirmation Date (4),Commission Date (4),"Service as Chief Judge, Begin (4)","Service as Chief Judge, End (4)","2nd Service as Chief Judge, Begin (4)","2nd Service as Chief Judge, End (4)",Senior Status Date (4),Termination (4),Termination Date (4),Court Type (5),Court Name (5),Appointment Title (5),Appointing President (5),Party of Appointing President (5),Reappointing President (5),Party of Reappointing President (5),ABA Rating (5),Seat ID (5),Statute Authorizing New Seat (5),Recess Appointment Date (5),Nomination Date (5),Committee Referral Date (5),Hearing Date (5),Judiciary Committee Action (5),Committee Action Date (5),Senate Vote Type (5),Ayes/Nays (5),Confirmation Date (5),Commission Date (5),"Service as Chief Judge, Begin (5)","Service as Chief Judge, End (5)","2nd Service as Chief Judge, Begin (5)","2nd Service as Chief Judge, End (5)",Senior Status Date (5),Termination (5),Termination Date (5),Court Type (6),Court Name (6),Appointment Title (6),Appointing President (6),Party of Appointing President (6),Reappointing President (6),Party of Reappointing President (6),ABA Rating (6),Seat ID (6),Statute Authorizing New Seat (6),Recess Appointment Date (6),Nomination Date (6),Committee Referral Date (6),Hearing Date (6),Judiciary Committee Action (6),Committee Action Date (6),Senate Vote Type (6),Ayes/Nays (6),Confirmation Date (6),Commission Date (6),"Service as Chief Judge, Begin (6)","Service as Chief Judge, End (6)","2nd Service as Chief Judge, Begin (6)","2nd Service as Chief Judge, End (6)",Senior Status Date (6),Termination (6),Termination Date (6),Other Federal Judicial Service (1),Other Federal Judicial Service (2),Other Federal Judicial Service (3),Other Federal Judicial Service (4),School (1),Degree (1),Degree Year (1),School (2),Degree (2),Degree Year (2),School (3),Degree (3),Degree Year (3),School (4),Degree (4),Degree Year (4),School (5),Degree (5),Degree Year (5),Professional Career,Other Nominations/Recess Appointments
3102,7465641,7465641,John Leonard Sinatra Jr.,Sinatra,John,Leonard,Jr.,,,1972,Buffalo,NY,,,,,,Male,White,U.S. District Court,U.S. District Court for the Western District of New York,Judge,Donald J. Trump,Republican,,,Qualified,NYWD0303,,,5/21/2019,5/21/2019,,Reported (favorably),6/20/2019,Roll Call, 75/18,12/4/2019,12/5/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,State University of New York at Buffalo,B.A.,1993,State University of New York at Buffalo Law School,J.D.,1996,,,,,,,,,,"Law clerk, New York Court of Appeals, 1996-1998; Private practice, Cleveland, Ohio, 1998-2007; Senior counsel, U.S. Department of Commerce, 2007-2008; Private practice, Buffalo, New York, 2008-2019","Nominated to U.S. District Court for the Western District of New York, May 15, 2018; no Senate vote"
3103,1391201,2873,George Z. Singal  ,Singal,George,Z., ,,,1945,Florence,Italy,,,, , ,Male,White,U.S. District Court,U.S. District Court for the District of Maine,Judge,William J. Clinton,Democratic,,,Well Qualified,MED0302, ,,5/11/2000,5/11/2000,6/15/2000,Reported (favorably),6/27/2000,Voice,  ,6/30/2000,7/11/2000,2003.0,2009.0,,,7/31/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Judge, Foreign Intelligence Surveillance Court, 2019-present",,,,University of Maine,B.A.,1967,Harvard Law School,J.D.,1970,,,,,,,,,,"Private practice, Bangor, Maine, 1970-2000; Assistant county attorney, Penobscot County, Maine, 1971-1973; Complaint justice, Bangor [Maine] District Court, 1974; Board member, Federal Judicial Center, 2016-present",
3104,7543926,7543926,Anuraag Hari Singhal,Singhal,Anuraag,Hari,,,,1963,Philadelphia,PA,,,,,,Male,Asian American,U.S. District Court,U.S. District Court for the Southern District of Florida,Judge,Donald J. Trump,Republican,,,Well Qualified,FLSD2402,,,9/9/2019,9/9/2019,9/11/2019,Reported (favorably),10/24/2019,Roll Call, 76/17,12/19/2019,12/20/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rice University,B.A.,1986,Wake Forest University School of Law,J.D.,1989,,,,,,,,,,"Private practice, Fort Lauderdale, Florida, 1989-1990, 1993-2011; Assistant state attorney, Broward County, Florida, 1990-1993; Judge, Circuit Court of Florida, Seventeenth Judicial Circuit, 2011-2019",
3105,1387866,2198,James Keith Singleton Jr.,Singleton,James,Keith,Jr.,,,1939,Oakland,CA,,,, , ,Male,White,U.S. District Court,U.S. District Court for the District of Alaska,Judge,George H.W. Bush,Republican,,,Well Qualified,AKD0203, ,,1/24/1990,1/24/1990,4/26/1990,Reported (favorably),5/10/1990,Voice,  ,5/11/1990,5/14/1990,1995.0,2002.0,,,1/27/2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"University of California, Berkeley",A.B.,1961,"University of California, Berkeley, School of Law",LL.B.,1964,,,,,,,,,,"Private practice, Anchorage, Alaska, 1963, 1965-1970; Judge, Alaska Superior Court, 1970-1980; Judge, Alaska Court of Appeals, 1980-1990",
3106,1387871,2199,John Virgil Singleton Jr.,Singleton,John,Virgil,Jr.,3.0,20.0,1918,Kaufman,TX,3.0,20.0,2015.0,Houston,TX,Male,White,U.S. District Court,U.S. District Court for the Southern District of Texas,Judge,Lyndon B. Johnson,Democratic,,,Qualified,TXSD0601,80 Stat. 75,,6/28/1966,6/28/1966,7/21/1966,Reported (favorably),7/21/1966,Voice,  ,7/22/1966,7/22/1966,1979.0,1988.0,,,4/1/1988,Retirement,6/1/1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,University of Texas,B.A.,1942,Naval Justice School,,1948,,,,,,,,,,"U.S. Navy lieutenant commander, 1942-1946; U.S. Veterans Administration, 1946; Private practice, Houston, Texas, 1946-1966; Member, Judicial Conference of the United States, 1980-1983",
3107,1393086,3250,Nicholas John Sinnott  ,Sinnott,Nicholas,John, ,12.0,6.0,1870,The Dalles,OR,7.0,20.0,1929.0,Washington,DC,Male,White,Other,Court of Claims,Judge,Calvin Coolidge,Republican,,,,CLMS0507, ,,4/18/1928,4/18/1928,,Reported (favorably),4/20/1928,Voice,  ,4/20/1928,4/20/1928,,,,,,Death,7/20/1929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,University of Notre Dame,A.B.,1892,Read law with Alfred S. Bennett,,1895,,,,,,,,,,"Private practice, The Dalles, Oregon, 1885-1912; State senator, Oregon, 1909-1913; U.S. representative from Oregon, 1913-1928",
3108,1390561,2745,Rodney W. Sippel  ,Sippel,Rodney,W., ,,,1956,Jefferson City,MO,,,, , ,Male,White,U.S. District Court,U.S. District Court for the Eastern District of Missouri,Judge,William J. Clinton,Democratic,,,Qualified,MOED0307, ,,5/15/1997,5/15/1997,10/28/1997,Reported (favorably),11/6/1997,Voice,  ,11/8/1997,11/12/1997,2016.0,,,,,,,U.S. District Court,U.S. District Court for the Western District of Missouri,Judge,William J. Clinton,Democratic,,,Qualified,MOWD0307, ,,5/15/1997,5/15/1997,10/28/1997,Reported (favorably),11/6/1997,Voice,  ,11/8/1997,11/12/1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,University of Tulsa,B.S.,1978,Washington University School of Law,J.D.,1981,,,,,,,,,,"Private practice, St. Louis, Missouri, 1982-1993, 1995-1997; Administrative assistant, U.S. Rep. Richard A. Gephardt ofMissouri, 1993-1995; Member, Judicial Conference of the United States, 2009-2015",
3109,1390566,2746,Charles J. Siragusa  ,Siragusa,Charles,J., ,,,1947,Rochester,NY,,,, , ,Male,White,U.S. District Court,U.S. District Court for the Western District of New York,Judge,William J. Clinton,Democratic,,,Well Qualified,NYWD0205, ,,7/15/1997,7/15/1997,9/30/1997,Reported (favorably),10/9/1997,Roll Call, 98/0,10/30/1997,11/5/1997,,,,,12/15/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Le Moyne College,B.A.,1969,Albany Law School,J.D.,1976,,,,,,,,,,"Assistant district attorney, Monroe County, New York, 1977-1992; Justice, Supreme Court of the State of New York, Seventh Judicial District, 1993-1997",
3110,1387876,2200,John Joseph Sirica  ,Sirica,John,Joseph, ,3.0,19.0,1904,Waterbury,CT,8.0,14.0,1992.0,Washington,DC,Male,White,U.S. District Court,U.S. District Court for the District of Columbia,Judge,Dwight D. Eisenhower,Republican,,,,DCD0803, ,,2/25/1957,2/25/1957,3/19/1957,Reported (favorably),3/25/1957,Voice,  ,3/26/1957,3/28/1957,1971.0,1974.0,,,10/31/1977,Death,8/14/1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Georgetown College Law School (now Georgetown University Law Center),LL.B.,1926,,,,,,,,,,,,,"Private practice, Washington, D.C., 1926-1930, 1934-1957; Assistant U.S. attorney, District of Columbia, 1930-1934; General counsel, U.S. House of Representatives Select Committee to Investigate the Federal Communications Commission, 1944; Member, Judicial Conference of the United States, 1971-1974",
3111,1387881,2201,John Sitgreaves  ,Sitgreaves,John, , ,,,1757, ,England,3.0,4.0,1802.0,Halifax,NC,Male,White,U.S. District Court,U.S. District Court for the District of North Carolina,Judge,George Washington,,,,,NCD0102, ,,1790-12-17,,,"No Committee before December 10, 1816",,Voice,  ,1790-12-20,1790-12-20,,,,,,Reassignment,1794-06-09,U.S. District Court,"U.S. District Court for the Edenton, New Bern & Wilmington Districts of North Carolina",Judge,None (reassignment),None (reassignment),,,,NCENWD0101,1 Stat. 395,,,,,,,,  ,,1794-06-09,,,,,,Reassignment,1797-03-03,U.S. District Court,U.S. District Court for the District of North Carolina,Judge,None (reassignment),None (reassignment),,,,NCD0201,1 Stat. 517,,,,,,,,  ,,1797-03-03,,,,,,Reassignment,1801-02-13,U.S. District Court,"U.S. District Court for the Albemarle, Cape Fear & Pamptico Districts of North Carolina",Judge,None (reassignment),None (reassignment),,,,NCACPD0101,2 Stat. 89,,,,,,,,  ,,1801-02-13,,,,,,Death,1802-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Read law,, ,"Eton College, England",, ,,,,,,,,,,"Private practice, New Bern, North Carolina; Continental Army lieutenant; Clerk, North Carolina State Senate, 1777-1779; Member, Board of Auditors for Public and Private Accounts, 1779; Commissioner for sale of confiscated properties, New Bern, North Carolina, 1780; Member, North Carolina House of Commons, 1784, 1786-1788; Delegate, Continental Congress, 1784-1785; Member, North Carolina convention to ratify U.S. Constitution; U.S. attorney for the District of North Carolina, 1789-1790","Nominated to U.S. Circuit Court for the Fifth Circuit, February 21, 1801; confirmed, February 24, 1801; declined appointment"
3112,1393841,3401,Scott Wesley Skavdahl  ,Skavdahl,Scott,Wesley, ,,,1966,Lincoln,NE,,,, , ,Male,White,U.S. District Court,U.S. District Court for the District of Wyoming,Judge,Barack Obama,Democratic,,,Well Qualified,WYD0302, ,,2/16/2011,2/16/2011,7/13/2011,Reported (favorably),9/8/2011,Roll Call, 96/0,11/3/2011,11/7/2011,2018.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"U.S. Magistrate Judge, U.S. District Court for the District of Wyoming, 2001-2003 (part-time), 2011",,,,University of Wyoming,B.S.,1989,University of Wyoming College of Law,J.D.,1992,,,,,,,,,,"Private practice, Casper, Wyoming, 1992-1994, 1997-2003; Law clerk, Hon. William F. Downes, U.S. District Court, District of Wyoming, 1994-1997; Judge, Wyoming District Court, Seventh Judicial District, 2003-2011",
3113,1390361,2702,Byron George Skelton  ,Skelton,Byron,George, ,9.0,1.0,1905,"Florence, Williamson County",TX,2.0,6.0,2004.0, , ,Male,White,Other,Court of Claims,Judge,Lyndon B. Johnson,Democratic,,,Well Qualified,CLMS0801,80 Stat. 139,,8/17/1966,8/17/1966,9/29/1966,Reported (favorably),10/20/1966,Voice,  ,10/20/1966,11/3/1966,,,,,5/1/1977,Reassignment,10/1/1982,U.S. Court of Appeals,U.S. Court of Appeals for the Federal Circuit,Judge,None (reassignment),None (reassignment),,,,CAFCSR,96 Stat. 25,,,,,,,,  ,,10/1/1982,,,,,,Death,2/6/2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,University of Texas,B.A.,1927,University of Texas,M.A.,1928,University of Texas School of Law,LL.B.,1931,,,,,,,"Private practice, Temple, Texas, 1931-1942, 1945-1966; County attorney, Bell County, Texas, 1934-1938; Special assistant to the ambassador to Argentina, U.S. Department of State, 1942-1945; City attorney, Temple, Texas, 1945-1960",
3114,1387886,2202,Roger Skinner  ,Skinner,Roger, , ,6.0,1.0,1773,Litchfield,CT,8.0,19.0,1825.0,Albany,NY,Male,White,U.S. District Court,U.S. District Court for the Northern District of New York,Judge,James Monroe,Jeffersonian Republican,,,,NYND0102, ,1819-11-24,1820-01-03,,,Not Referred to Committee,,Voice,  ,1820-01-05,1820-01-05,,,,,,Death,1825-08-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Private practice, Connecticut; Private practice, Albany, New York; State assemblyman, New York, 1808-1810; District attorney, Fourth Judicial District, New York, 1811; U.S. attorney for the Northern District of New York, 1815-1819; State senator, New York, 1818-1821",
3115,1387891,2203,Walter Jay Skinner  ,Skinner,Walter,Jay, ,9.0,12.0,1927,Washington,DC,5.0,8.0,2005.0,Concord,MA,Male,White,U.S. District Court,U.S. District Court for the District of Massachusetts,Judge,Richard M. Nixon,Republican,,,Qualified,MAD0503, ,,10/10/1973,10/10/1973,12/13/1973,Reported (favorably),12/14/1973,Voice,  ,12/14/1973,12/19/1973,,,,,9/14/1992,Death,5/8/2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Harvard University,A.B.,1948,Harvard Law School,J.D.,1952,,,,,,,,,,"Private practice, Boston, Massachusetts, 1952-1957, 1965-1973; Private practice, Scituate, Massachusetts, 1957-1963; Town counsel, Scituate, Massachusetts, 1957-1963; Assistant district attorney, Plymouth County, Massachusetts, 1957-1963; Assistant attorney general and chief of Criminal Division, Commonwealth of Massachusetts, 1963-1965",
3116,1387896,2204,Otto Richard Skopil Jr.,Skopil,Otto,Richard,Jr.,6.0,3.0,1919,Portland,OR,10.0,18.0,2012.0,Portland,OR,Male,White,U.S. District Court,U.S. District Court for the District of Oregon,Judge,Richard M. Nixon,Republican,,,Qualified,ORD0108, ,,3/22/1972,3/22/1972,5/4/1972,Reported (favorably),5/25/1972,Voice,  ,3/25/1972,6/2/1972,1976.0,1979.0,,,,Appointment to Another Judicial Position,10/20/1979,U.S. Court of Appeals,U.S. Court of Appeals for the Ninth Circuit,Judge,Jimmy Carter,Democratic,,,,CA91601,92 Stat. 1629,,6/14/1979,6/14/1979,7/18/1979,Reported (favorably),9/11/1979,Voice,  ,9/25/1979,9/26/1979,,,,,6/30/1986,Death,10/18/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Willamette University,B.A.,1941,Willamette University College of Law,LL.B.,1946,,,,,,,,,,"U.S Navy lieutenant, Supply Corps, 1942-1946; Private practice, Salem, Oregon, 1946-1972; Board member, Federal Judicial Center, 1979",
3117,1387901,2205,William M. Skretny  ,Skretny,William,M., ,,,1945,Buffalo,NY,,,, , ,Male,White,U.S. District Court,U.S. District Court for the Western District of New York,Judge,George H.W. Bush,Republican,,,Qualified,NYWD0302, ,,6/12/1990,6/12/1990,7/19/1990,Reported (favorably),7/26/1990,Voice,  ,8/3/1990,8/7/1990,2010.0,2015.0,,,3/8/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Canisius College,A.B.,1966,Howard University School of Law,J.D.,1969,Northwestern University School of Law (now Pritzker School of Law),LL.M.,1972,,,,,,,"Fellow, Ford Foundation; Assistant U.S. attorney, Northern District of Illinois, 1971-1973; Assistant U.S. attorney, Western District of New York, 1973-1981; first assistant U.S. attorney, 1975-1981; Special counsel, Attorney General's Advocacy Institute, Washington, D.C., 1979; Staff attorney, Office of Special Prosecutor, U.S. Department of Justice, 1980; Private practice, Buffalo, New York, 1981-1983, 1988-1990; First deputy district attorney, Erie County, New York, 1983-1988; Member, Judicial Conference of the United States, 2013-2016",
3118,1390696,2772,Gregory Moneta Sleet  ,Sleet,Gregory,Moneta, ,,,1951,New York,NY,,,, , ,Male,African American,U.S. District Court,U.S. District Court for the District of Delaware,Judge,William J. Clinton,Democratic,,,Well Qualified,DED0205, ,,1/27/1998,1/27/1998,3/18/1998,Reported (favorably),3/26/1998,Voice,  ,4/27/1998,4/30/1998,2007.0,2014.0,,,5/1/2017,Retirement,9/28/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hampton University,B.A.,1973,Rutgers School of Law -- Camden,J.D.,1976,,,,,,,,,,"Assistant public defender, Philadelphia, Pennsylvania, 1976-1983; Private practice, Philadelphia, Pennsylvania, 1983-1990; Deputy attorney general, State of Delaware, 1990-1992; Counsel, Hercules, Inc., 1992-1994; U.S. attorney for the District of Delaware, 1994-1998",
3119,1387906,2206,Thomas Whitten Slick  ,Slick,Thomas,Whitten, ,7.0,5.0,1869,South Bend,IN,1.0,3.0,1959.0, , ,Male,White,U.S. District Court,U.S. District Court for the District of Indiana,Judge,Calvin Coolidge,Republican,,,,IND0201,43 Stat. 751,,2/6/1925,2/6/1925,,Reported (favorably),2/16/1925,Voice,  ,2/17/1925,2/17/1925,,,,,,Reassignment,4/21/1928,U.S. District Court,U.S. District Court for the Northern District of Indiana,Judge,None (reassignment),None (reassignment),,,,INND0101,45 Stat. 437,,,,,,,,  ,,4/21/1928,,,,,,Retirement,9/16/1943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,University of Michigan Law School,LL.B.,1893,,,,,,,,,,,,,"Private practice, South Bend, Indiana, 1893-1925; Prosecutor, St. Joseph County, Indiana, 1896-1900; City attorney, South Bend, Indiana, 1918-1922",
3120,1390631,2759,Richard Elihu Sloan  ,Sloan,Richard,Elihu, ,6.0,22.0,1857,Preble Co.,OR,12.0,14.0,1933.0,Phoenix,AZ,Male,White,U.S. District Court,U.S. District Court for the District of Arizona,Judge,William H. Taft,Republican,,,,AZD0101,36 Stat. 557,8/26/1912,12/3/1912,12/3/1912,,Reported (favorably),3/1/1913,,  ,,,,,,,,Recess Appointment-Not Confirmed,3/3/1913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Associate Justice, Supreme Court of Arizona Territory, 1889-1894, 1897-1909",,,,Monmouth College,A.B.,1877,Cincinnati Law School (now University of Cincinnati College of Law),LL.B.,1884,,,,,,,,,,"Private practice, Phoenix, Arizona Territory, 1884-1886; Private practice, Florence, Arizona Territory, 1886-1887; County attorney, Pinal County, Arizona Territory, 1887-1889; Member, Territorial Council, Phoenix, Arizona Territory, 1889; Private practice, Prescott, Arizona Territory, 1894-1897; Governor, Arizona Territory, 1909-1912; Private practice, Phoenix, Arizona, 1913-1933","Nominated to U.S. District Court for the District of Arizona, March 1, 1912; no Senate vote; Nominated to U.S. District Court for the District of Arizona, December 3, 1912; no Senate vote"
3121,1387911,2207,William Boyd Sloan  ,Sloan,William,Boyd, ,7.0,9.0,1895,Gainesville,GA,10.0,22.0,1970.0, , ,Male,White,U.S. District Court,U.S. District Court for the Northern District of Georgia,Judge,Harry S Truman,Democratic,,,,GAND0502, ,,2/19/1951,2/19/1951,,Reported (favorably),3/19/1951,Voice,  ,3/20/1951,3/23/1951,,,,,8/1/1965,Death,10/22/1970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Read law,,1915,,,,,,,,,,,,,"Private practice, 1915-1951; State representative, Georgia, 1927-1931; Assistant attorney general, State of Georgia, 1932-1933; Judge, Hall County [Georgia] City Court, 1934-1945; Judge, Superior Court of Georgia, Northeast Judicial Circuit, 1945-1948",
3122,1392806,3194,Joel Harvey Slomsky  ,Slomsky,Joel,Harvey, ,,,1946,Brooklyn,NY,,,, , ,Male,White,U.S. District Court,U.S. District Court for the Eastern District of Pennsylvania,Judge,George W. Bush,Republican,,,Well Qualified,PAED1005, ,,7/24/2008,7/24/2008,9/23/2008,Reported (favorably),9/25/2008,Voice,  ,9/26/2008,10/6/2008,,,,,10/9/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Brooklyn College, City University of New York",B.A.,1967,New York Law School,J.D.,1970,,,,,,,,,,"Special attorney, Philadelphia Strike Force, Criminal Division, U.S. Department of Justice, 1971-1973; Private practice, Pennsylvania, 1973-2008",
3123,1387916,2208,Dolores Korman Sloviter  ,Sloviter,Dolores,Korman, ,,,1932,Philadelphia,PA,,,, , ,Female,White,U.S. Court of Appeals,U.S. Court of Appeals for the Third Circuit,Judge,Jimmy Carter,Democratic,,,Qualified,CA31101,92 Stat. 1629,,4/4/1979,4/4/1979,5/16/1979,Reported (favorably),6/14/1979,Voice,  ,6/19/1979,6/21/1979,1991.0,1998.0,,,6/21/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Temple University,A.B.,1953,University of Pennsylvania Law School (now Carey Law School),LL.B.,1956,,,,,,,,,,"Law clerk, City of Philadelphia [Pennsylvania] Law Department, 1955; Private practice, Philadelphia, Pennsylvania, 1956-1972; Faculty, Temple University School of Law, 1972-1979; associate professor, 1972-1974; professor, 1974-1979; Member, Judicial Conference of the United States, 1991-1997",
